seqnames,start,end
chr1,41381099,41382000
chr1,41383099,41383900
chr1,41432499,41432600
chr1,41435599,41435700
chr1,41484499,41484800
chr1,41486599,41487100
chr1,41495599,41495700
chr1,41498799,41498900
chr1,41501699,41502000
chr1,41510699,41510800
chr1,41662699,41662800
chr1,41673899,41674100
chr1,41727399,41727700
chr1,41738899,41739500
chr1,41741399,41741500
chr1,41843099,41843200
chr1,41860899,41861000
chr1,41917399,41917500
chr1,42401999,42402100
chr1,42759199,42759400
chr1,42784999,42785800
chr1,43058599,43058700
chr1,43067999,43068700
chr1,43120199,43120500
chr1,43206999,43207100
chr1,43285499,43285800
chr1,43300999,43301100
chr1,43304399,43304600
chr1,43348599,43349600
chr1,43366299,43366400
chr1,43536799,43536900
chr1,43542099,43542200
chr1,43558599,43558700
chr1,43565499,43566000
chr1,43786299,43786400
chr1,43982799,43982900
chr1,44013299,44013700
chr1,44223299,44223600
chr1,44238099,44238500
chr1,44305999,44306100
chr1,44407099,44408400
chr1,44408799,44409200
chr1,44412099,44412600
chr1,44413199,44413300
chr1,44417399,44418300
chr1,44424799,44425000
chr1,44485599,44485700
chr1,44586599,44586700
chr1,44602999,44603100
chr1,44617299,44617400
chr1,44664799,44665000
chr1,44708099,44708200
chr1,44723299,44723400
chr1,44724399,44724500
chr1,44777699,44777800
chr1,44784199,44784700
chr1,44785999,44786800
chr1,44800799,44801000
chr1,44807799,44808600
chr1,44819899,44820700
chr1,44826499,44827000
chr1,44842899,44843000
chr1,45326699,45327300
chr1,45334099,45334200
chr1,45533199,45533300
chr1,45543899,45544100
chr1,46043599,46043700
chr1,46135699,46135900
chr1,46166599,46167400
chr1,46171799,46171900
chr1,46184299,46184400
chr1,46197799,46197900
chr1,46203199,46204100
chr1,46339799,46339900
chr1,46395199,46395300
chr1,46442899,46443100
chr1,46447699,46449000
chr1,46466099,46466400
chr1,46466999,46467200
chr1,46485299,46486100
chr1,46488099,46489500
chr1,46490699,46493900
chr1,46525399,46525500
chr1,46543799,46544500
chr1,46593699,46593800
chr1,46613699,46614000
chr1,47181299,47181500
chr1,47211999,47212200
chr1,47225199,47226500
chr1,47228399,47229900
chr1,47230299,47232600
chr1,47235299,47235700
chr1,47416599,47416900
chr1,47432999,47433100
chr1,47433599,47433800
chr1,47439199,47439700
chr1,47443399,47445700
chr1,47446099,47446400
chr1,47449699,47450300
chr1,47478299,47478400
chr1,47533099,47533700
chr1,47593199,47593600
chr1,47684699,47684800
chr1,47688099,47688300
chr1,47708699,47708800
chr1,47752299,47752400
chr1,47924099,47924200
chr1,47963799,47963900
chr1,47983799,47984500
chr1,47996399,47996800
chr1,48471399,48472300
chr1,48776299,48776700
chr1,49915499,49915600
chr1,50048199,50048800
chr1,50214799,50214900
chr1,50251899,50252000
chr1,50326899,50327000
chr1,50415199,50419800
chr1,50420299,50421700
chr1,50422599,50425900
chr1,50426499,50428300
chr1,50430399,50430700
chr1,50976599,50977100
chr1,51234499,51234600
chr1,51310999,51311100
chr1,51434699,51434800
chr1,51607999,51608100
chr1,51729099,51730200
chr1,51989599,51989700
chr1,52006799,52006900
chr1,52181999,52182100
chr1,52423899,52424000
chr1,52601899,52603100
chr1,52632699,52633800
chr1,52702899,52703500
chr1,52843299,52843800
chr1,52920999,52921100
chr1,53061599,53063500
chr1,53110499,53110600
chr1,53298099,53298400
chr1,53311499,53311600
chr1,53317399,53317500
chr1,53319699,53319800
chr1,53325799,53326000
chr1,53408699,53408800
chr1,53509099,53509600
chr1,53519499,53519700
chr1,53526599,53526900
chr1,53532399,53532500
chr1,53547999,53548100
chr1,53575199,53575300
chr1,53663699,53663800
chr1,53686199,53686300
chr1,53737699,53738800
chr1,54054399,54054500
chr1,54096199,54096700
chr1,54121899,54122100
chr1,54220599,54220800
chr1,54356399,54356800
chr1,54378599,54379000
chr1,54474599,54475700
chr1,54487599,54487700
chr1,54499799,54500000
chr1,54542599,54543100
chr1,54546599,54546700
chr1,54547999,54548400
chr1,54695399,54695600
chr1,54800899,54801200
chr1,54996999,54997300
chr1,55039899,55040400
chr1,55216099,55216300
chr1,55528799,55528900
chr1,56477599,56477800
chr1,56502699,56502800
chr1,56506399,56506600
chr1,56557799,56557900
chr1,56574499,56574600
chr1,57604499,57604600
chr1,58248899,58250800
chr1,58598099,58598200
chr1,58819999,58820100
chr1,58883599,58884100
chr1,58938499,58938600
chr1,59096499,59096800
chr1,59146599,59147300
chr1,59922099,59922200
chr1,60073599,60074100
chr1,61043399,61043500
chr1,61048899,61049000
chr1,61053099,61054400
chr1,61184199,61184300
chr1,61404099,61404200
chr1,61455599,61455700
chr1,61502699,61502800
chr1,62194799,62195900
chr1,62198499,62198600
chr1,62247499,62247600
chr1,62272099,62272200
chr1,62284099,62284200
chr1,62318399,62318900
chr1,63073899,63074300
chr1,63122399,63122500
chr1,63318599,63319000
chr1,63319499,63321700
chr1,63323499,63323700
chr1,63326099,63326400
chr1,63326899,63327300
chr1,63329399,63330800
chr1,63847499,63847600
chr1,64471299,64471900
chr1,64505399,64505900
chr1,64849399,64849500
chr1,65001199,65001600
chr1,65002599,65003400
chr1,65041099,65041200
chr1,65264699,65264900
chr1,65265599,65266200
chr1,65525899,65526100
chr1,65792299,65792500
chr1,65792899,65793000
chr1,65793399,65794100
chr1,66336099,66336200
chr1,66373599,66373700
chr1,66416999,66417100
chr1,66532899,66534200
chr1,66751999,66753000
chr1,67000099,67000200
chr1,67134699,67135100
chr1,67307499,67308500
chr1,67557699,67557900
chr1,67564299,67564400
chr1,67754299,67754400
chr1,67761699,67761800
chr1,68293699,68293800
chr1,69569299,69570200
chr1,70706599,70706800
chr1,71046499,71046900
chr1,72299799,72299900
chr1,72725599,72725700
chr1,73181399,73181500
chr1,74248299,74248400
chr1,74352599,74352700
chr1,74673699,74673800
chr1,75130199,75130400
chr1,75134899,75135700
chr1,75136199,75137300
chr1,75173399,75173500
chr1,75616599,75617300
chr1,75784399,75784500
chr1,76074399,76075300
chr1,76075899,76076000
chr1,76505099,76505300
chr1,76868599,76869300
chr1,77282999,77283100
chr1,77287699,77287800
chr1,77748599,77748700
chr1,77888199,77889200
chr1,77926799,77926900
chr1,78045599,78046800
chr1,78651399,78651600
chr1,79006499,79006900
chr1,79516799,79516900
chr1,81403999,81404100
chr1,83692799,83693000
chr1,84759199,84759500
chr1,84774799,84775000
chr1,84997699,84998600
chr1,84998999,84999200
chr1,85047399,85048100
chr1,85062199,85062400
chr1,85577699,85578500
chr1,85579699,85579800
chr1,85581999,85582100
chr1,85642299,85642400
chr1,86155099,86155700
chr1,86156599,86157100
chr1,86429199,86429400
chr1,86872499,86872600
chr1,87132199,87132900
chr1,87151399,87152400
chr1,87179099,87179300
chr1,87202899,87203100
chr1,88892899,88893000
chr1,88912099,88912200
chr1,88975099,88975300
chr1,89126999,89127400
chr1,89197799,89198700
chr1,89272399,89272700
chr1,89436999,89437100
chr1,89566999,89567100
chr1,89632299,89632400
chr1,89763599,89763700
chr1,89822299,89822600
chr1,89843799,89844100
chr1,89890899,89891000
chr1,90704899,90705100
chr1,90706499,90706600
chr1,90710799,90711200
chr1,90711799,90712700
chr1,90713399,90713500
chr1,90714499,90714700
chr1,90716399,90717100
chr1,90717699,90720500
chr1,90723399,90725400
chr1,90726799,90727400
chr1,90728899,90729800
chr1,90834399,90836500
chr1,90840699,90840900
chr1,90841399,90841500
chr1,90850599,90851300
chr1,91572199,91572300
chr1,91591399,91591600
chr1,92441899,92442300
chr1,92482399,92483400
chr1,92486599,92487200
chr1,92743299,92743400
chr1,93171199,93171400
chr1,93358499,93358600
chr1,93579799,93579900
chr1,93585099,93585200
chr1,93680799,93681500
chr1,94045899,94046000
chr1,94069499,94069600
chr1,94073299,94073400
chr1,94253599,94253700
chr1,94302799,94302900
chr1,94327399,94327700
chr1,94542199,94542500
chr1,94684999,94685100
chr1,94707499,94707600
chr1,94713799,94714000
chr1,94721299,94721500
chr1,94758199,94758300
chr1,94795599,94795700
chr1,94824399,94824500
chr1,94831399,94831500
chr1,94831899,94832100
chr1,94876099,94876200
chr1,94925599,94927800
chr1,95371799,95372200
chr1,98044699,98044800
chr1,98045399,98046300
chr1,98049499,98049700
chr1,98053399,98054100
chr1,98512799,98512900
chr1,98847999,98848100
chr1,99004299,99005400
chr1,99793899,99794100
chr1,100047399,100047700
chr1,100538899,100539400
chr1,100539899,100540400
chr1,101236999,101237100
chr1,101283999,101284100
chr1,101309699,101310100
chr1,101326399,101326500
chr1,102312299,102312400
chr1,103108099,103108900
chr1,106080999,106081200
chr1,107139699,107140200
chr1,107480599,107480800
chr1,107844399,107844500
chr1,107921099,107921200
chr1,107963999,107964500
chr1,108489199,108489300
chr1,108646599,108646800
chr1,108661499,108661600
chr1,108828499,108828600
chr1,108853099,108853200
chr1,108956599,108956700
chr1,109113099,109113200
chr1,109167299,109167400
chr1,109185499,109185600
chr1,109199899,109200000
chr1,109300699,109300900
chr1,109373499,109373600
chr1,109467299,109467700
chr1,109623999,109624100
chr1,109656299,109656500
chr1,109667899,109668500
chr1,109687599,109688300
chr1,109711899,109712400
chr1,109767099,109767200
chr1,109791199,109791300
chr1,109792199,109792300
chr1,109793499,109793700
chr1,109794399,109794500
chr1,109826999,109827100
chr1,109895999,109896100
chr1,109933899,109934100
chr1,110067599,110070900
chr1,110083699,110085100
chr1,110121399,110121500
chr1,110130099,110130800
chr1,110150999,110151700
chr1,110211499,110212200
chr1,110235199,110235300
chr1,110482899,110483100
chr1,110494599,110495200
chr1,110555399,110555800
chr1,110607799,110608000
chr1,110674199,110675800
chr1,111200299,111200600
chr1,111203599,111204100
chr1,111213599,111213700
chr1,111270699,111271700
chr1,111473699,111474100
chr1,111515299,111516200
chr1,111707999,111708100
chr1,111721099,111721200
chr1,111733699,111733800
chr1,111734299,111734400
chr1,111740199,111740900
chr1,111880899,111881000
chr1,111895699,111895800
chr1,111897399,111897500
chr1,111904699,111904800
chr1,112211799,112211900
chr1,112309699,112309800
chr1,112508999,112509500
chr1,112627799,112627900
chr1,112639899,112640000
chr1,112722899,112723400
chr1,112743699,112744600
chr1,112850099,112850200
chr1,112854699,112855000
chr1,113010899,113011000
chr1,113760699,113760800
chr1,113805099,113805200
chr1,113940599,113940800
chr1,113982399,113982500
chr1,114153499,114155200
chr1,114207699,114207900
chr1,114854999,114855500
chr1,115019799,115019900
chr1,115089899,115090100
chr1,115338499,115338800
chr1,115828099,115828800
chr1,115837699,115839900
chr1,115840299,115840500
chr1,115976899,115977400
chr1,116111699,116112000
chr1,116124199,116124300
chr1,116167799,116168700
chr1,116372599,116372700
chr1,116515199,116515400
chr1,116515799,116515900
chr1,116571499,116571600
chr1,116600799,116600900
chr1,116646899,116647000
chr1,116879399,116879600
chr1,116987299,116987400
chr1,117570999,117571100
chr1,117613399,117613500
chr1,117615599,117615700
chr1,118185199,118185500
chr1,118831799,118831900
chr1,118979099,118980400
chr1,118980999,118981100
chr1,118982899,118991000
chr1,118992499,118993900
chr1,118997299,118997400
chr1,118998999,119001900
chr1,119002299,119002600
chr1,119005799,119008700
chr1,119317499,119317600
chr1,119327099,119328200
chr1,119580499,119580600
chr1,119894899,119895100
chr1,120015299,120015400
chr1,120081599,120081700
chr1,120142699,120143100
chr1,120180299,120180400
chr1,120196899,120197600
chr1,120233399,120233500
chr1,120354699,120354800
chr1,120388999,120389100
chr1,120701299,120701400
chr1,120944499,120944600
chr1,121007899,121010000
chr1,121020699,121020900
chr1,121048499,121048700
chr1,121051299,121051400
chr1,121051999,121052500
chr1,121080799,121081000
chr1,121117999,121118700
chr1,121397099,121397400
chr1,121401799,121401900
chr1,121518999,121519800
chr1,143424799,143424900
chr1,143450699,143451000
chr1,143642899,143643700
chr1,143651999,143652200
chr1,143652699,143652900
chr1,143661399,143662000
chr1,143692199,143692300
chr1,143697999,143698200
chr1,143698799,143700000
chr1,143728899,143729000
chr1,143729799,143729900
chr1,143736099,143736500
chr1,143803999,143804400
chr1,143838399,143838700
chr1,143839199,143839500
chr1,143885299,143885600
chr1,143905299,143906100
chr1,143917999,143918100
chr1,144002599,144002700
chr1,144104399,144104500
chr1,144489899,144490000
chr1,144490499,144490700
chr1,144523999,144524100
chr1,144540099,144540200
chr1,144546299,144547000
chr1,144551899,144552200
chr1,144560199,144560300
chr1,144560799,144561100
chr1,144567499,144568000
chr1,144914099,144914200
chr1,145156599,145157300
chr1,145207299,145207400
chr1,145233099,145233300
chr1,145415299,145415500
chr1,145430999,145432800
chr1,145454099,145454700
chr1,145459999,145460600
chr1,145466299,145466400
chr1,145475299,145476700
chr1,145486899,145488300
chr1,145675599,145675800
chr1,145714199,145714300
chr1,145731599,145731700
chr1,145748699,145748800
chr1,145814499,145814600
chr1,145845999,145846200
chr1,145871999,145872800
chr1,145932699,145933000
chr1,145950499,145950600
chr1,145961099,145961800
chr1,145962799,145962900
chr1,145985699,145985800
chr1,146019199,146020100
chr1,146308399,146308500
chr1,146393199,146394200
chr1,146409899,146410000
chr1,146413599,146413900
chr1,146415499,146415600
chr1,146443499,146444200
chr1,146486599,146487500
chr1,146673899,146674000
chr1,146948699,146948800
chr1,147072499,147073400
chr1,147077699,147077800
chr1,147079499,147081200
chr1,147084099,147085400
chr1,147204399,147205000
chr1,147225799,147225900
chr1,147286399,147286500
chr1,147545199,147545400
chr1,147598699,147599100
chr1,147648299,147648600
chr1,147718099,147718200
chr1,147794699,147794800
chr1,148013199,148015700
chr1,148033199,148033700
chr1,148048399,148049800
chr1,148060099,148061500
chr1,148107399,148107500
chr1,148157199,148157500
chr1,148157899,148158100
chr1,148280099,148280900
chr1,148281299,148281400
chr1,148302699,148304100
chr1,148307599,148307800
chr1,148317799,148319000
chr1,148329099,148329200
chr1,148329599,148329700
chr1,148353699,148354600
chr1,148361099,148363200
chr1,148379299,148379400
chr1,148404599,148404700
chr1,149093299,149093400
chr1,149615799,149615900
chr1,149646199,149647300
chr1,149700299,149700600
chr1,149712499,149712600
chr1,149740199,149740600
chr1,149746799,149748400
chr1,149812999,149813700
chr1,149915999,149916100
chr1,149916599,149917000
chr1,149917599,149918000
chr1,150053399,150053500
chr1,150146999,150147100
chr1,150148799,150148900
chr1,150150599,150151700
chr1,150153199,150153300
chr1,150158499,150158700
chr1,150159299,150160500
chr1,150160999,150161200
chr1,150162599,150162800
chr1,150164399,150164500
chr1,150186299,150186400
chr1,150213599,150213900
chr1,150418799,150418900
chr1,150552199,150552300
chr1,150558899,150559100
chr1,150584299,150584400
chr1,150612499,150612600
chr1,150612999,150613200
chr1,150634799,150635500
chr1,150771199,150771600
chr1,150778199,150778300
chr1,150807199,150807400
chr1,150808199,150808300
chr1,150889099,150889200
chr1,150940999,150941100
chr1,150975199,150975900
chr1,150976699,150977500
chr1,150979199,150979500
chr1,150999199,150999600
chr1,151001699,151001800
chr1,151014099,151014200
chr1,151119299,151119400
chr1,151130999,151131700
chr1,151145599,151146300
chr1,151157999,151158200
chr1,151163499,151163600
chr1,151283199,151283600
chr1,151291099,151291200
chr1,151343699,151343800
chr1,151372699,151372800
chr1,151437599,151437700
chr1,151452599,151452700
chr1,151456699,151456800
chr1,151614299,151614600
chr1,151654099,151654200
chr1,151663199,151663300
chr1,151703199,151704100
chr1,151716499,151716900
chr1,151717399,151717500
chr1,151720999,151722000
chr1,151800599,151800900
chr1,151815899,151816100
chr1,151827899,151828200
chr1,151828799,151829100
chr1,151837899,151839200
chr1,151848799,151849000
chr1,151872799,151873200
chr1,151898099,151898300
chr1,152107599,152107700
chr1,152108199,152108300
chr1,152515299,152515500
chr1,152534299,152534400
chr1,152553499,152553600
chr1,152623399,152623500
chr1,152698999,152699100
chr1,153260899,153261800
chr1,153292399,153292500
chr1,153335999,153336100
chr1,153347199,153347300
chr1,153460199,153460300
chr1,153514799,153514900
chr1,153522899,153523000
chr1,153533199,153533800
chr1,153535799,153536400
chr1,153544899,153545000
chr1,153545499,153546000
chr1,153551299,153551400
chr1,153573699,153573800
chr1,153679399,153680400
chr1,153697999,153698700
chr1,153717199,153717300
chr1,153791399,153791500
chr1,153791899,153792000
chr1,153840799,153840900
chr1,153944199,153944300
chr1,154175899,154176000
chr1,154179599,154179700
chr1,154196999,154197100
chr1,154325799,154326000
chr1,154342899,154343300
chr1,154379599,154379700
chr1,154386099,154386200
chr1,154386799,154386900
chr1,154403099,154403200
chr1,154407599,154407800
chr1,154422699,154422800
chr1,154426199,154426300
chr1,154431699,154432000
chr1,154432699,154432800
chr1,154442599,154442700
chr1,154460799,154460900
chr1,154462899,154463000
chr1,154465099,154465200
chr1,154466999,154467100
chr1,154487099,154487400
chr1,154501699,154502900
chr1,154609599,154609700
chr1,154611599,154611700
chr1,154715099,154715200
chr1,154717599,154717800
chr1,154747799,154748400
chr1,154760699,154761000
chr1,154926399,154926500
chr1,154942399,154942600
chr1,154943299,154943400
chr1,154951999,154952400
chr1,154969999,154970100
chr1,154999199,154999900
chr1,155017599,155017800
chr1,155028799,155028900
chr1,155062799,155062900
chr1,155082099,155082600
chr1,155110899,155111000
chr1,155131399,155131500
chr1,155166299,155167100
chr1,155243799,155244000
chr1,155250299,155250700
chr1,155294799,155295600
chr1,155320499,155321200
chr1,155322099,155322200
chr1,155438599,155438700
chr1,155514799,155514900
chr1,155549999,155550100
chr1,155599999,155600100
chr1,155637599,155637800
chr1,155675899,155676000
chr1,155764399,155764500
chr1,155833399,155833500
chr1,155933499,155933600
chr1,155942299,155942400
chr1,155961999,155962300
chr1,155966899,155967000
chr1,155967799,155968300
chr1,155969599,155969700
chr1,155970199,155971100
chr1,155972299,155972400
chr1,155973399,155973500
chr1,155976299,155976400
chr1,156076499,156077100
chr1,156105899,156106700
chr1,156126899,156127100
chr1,156156099,156156200
chr1,156160699,156161600
chr1,156218699,156218800
chr1,156241999,156242200
chr1,156245499,156246100
chr1,156247399,156247500
chr1,156377199,156377400
chr1,156387899,156388600
chr1,156395299,156395400
chr1,156420199,156421600
chr1,156422299,156422800
chr1,156432799,156433000
chr1,156435099,156437000
chr1,156437499,156437600
chr1,156440099,156440200
chr1,156462399,156462500
chr1,156480599,156481100
chr1,156490099,156490400
chr1,156492499,156492600
chr1,156501899,156502000
chr1,156508599,156508700
chr1,156527399,156527500
chr1,156553199,156553300
chr1,156581899,156582400
chr1,156623799,156624400
chr1,156642299,156642800
chr1,156643799,156644000
chr1,156646699,156646800
chr1,156652599,156652700
chr1,156661399,156661600
chr1,156676699,156677000
chr1,156691299,156691400
chr1,156691799,156692300
chr1,156704799,156705000
chr1,156706599,156707100
chr1,156746499,156746600
chr1,156786799,156787100
chr1,156813699,156813800
chr1,156814299,156814400
chr1,156816799,156817000
chr1,156844699,156846200
chr1,156848799,156849300
chr1,156891899,156892200
chr1,156892899,156894100
chr1,156898299,156898500
chr1,156913599,156913700
chr1,156920699,156921100
chr1,156923699,156925000
chr1,156927399,156927500
chr1,156937999,156938100
chr1,157099199,157099300
chr1,157194699,157195200
chr1,157545499,157545600
