seqnames,start,end,width,strand,annot.seqnames,annot.start,annot.end,annot.width,annot.strand,annot.id,annot.tx_id,annot.gene_id,annot.symbol,annot.type
chr1,206930199,206930700,502,*,chr1,206913858,207046743,132886,*,inter:1619,NA,NA,NA,hg38_cpg_inter
chr1,208164699,208165100,402,*,chr1,208142464,208210279,67816,-,intron:109348,ENST00000367033.4,5362,PLXNA2,hg38_genes_introns
chr1,208164699,208165100,402,*,chr1,207967839,208239143,271305,*,inter:1629,NA,NA,NA,hg38_cpg_inter
chr1,210464599,210464700,102,*,chr1,210464013,210468012,4000,-,1to5kb:19358,ENST00000605288.1,NA,NA,hg38_genes_1to5kb
chr1,210464599,210464700,102,*,chr1,210464505,210464655,151,+,exon:64090,ENST00000413764.6,55733,HHAT,hg38_genes_exons
chr1,210464599,210464700,102,*,chr1,210464505,210464655,151,+,exon:64100,ENST00000541565.5,55733,HHAT,hg38_genes_exons
chr1,210464599,210464700,102,*,chr1,210464505,210464655,151,+,exon:64112,ENST00000261458.8,55733,HHAT,hg38_genes_exons
chr1,210464599,210464700,102,*,chr1,210464505,210464655,151,+,exon:64123,ENST00000537898.5,55733,HHAT,hg38_genes_exons
chr1,210464599,210464700,102,*,chr1,210464505,210464655,151,+,exon:64134,ENST00000545154.5,55733,HHAT,hg38_genes_exons
chr1,210464599,210464700,102,*,chr1,210464505,210464655,151,+,exon:64146,ENST00000367010.5,55733,HHAT,hg38_genes_exons
chr1,210464599,210464700,102,*,chr1,210464505,210464655,151,+,exon:64155,ENST00000426968.2,55733,HHAT,hg38_genes_exons
chr1,210464599,210464700,102,*,chr1,210464505,210464655,151,+,exon:64161,ENST00000367009.2,55733,HHAT,hg38_genes_exons
chr1,210464599,210464700,102,*,chr1,210464656,210513152,48497,+,intron:54635,ENST00000413764.6,55733,HHAT,hg38_genes_introns
chr1,210464599,210464700,102,*,chr1,210464656,210513152,48497,+,intron:54644,ENST00000541565.5,55733,HHAT,hg38_genes_introns
chr1,210464599,210464700,102,*,chr1,210464656,210513152,48497,+,intron:54655,ENST00000261458.8,55733,HHAT,hg38_genes_introns
chr1,210464599,210464700,102,*,chr1,210464656,210513152,48497,+,intron:54665,ENST00000537898.5,55733,HHAT,hg38_genes_introns
chr1,210464599,210464700,102,*,chr1,210464656,210513152,48497,+,intron:54675,ENST00000545154.5,55733,HHAT,hg38_genes_introns
chr1,210464599,210464700,102,*,chr1,210464656,210513152,48497,+,intron:54686,ENST00000367010.5,55733,HHAT,hg38_genes_introns
chr1,210464599,210464700,102,*,chr1,210387582,210513152,125571,+,intron:54695,ENST00000545781.2,55733,HHAT,hg38_genes_introns
chr1,210464599,210464700,102,*,chr1,210464656,210513152,48497,+,intron:54698,ENST00000367009.2,55733,HHAT,hg38_genes_introns
chr1,210464599,210464700,102,*,chr1,210333450,210679716,346267,*,inter:1641,NA,NA,NA,hg38_cpg_inter
chr1,211460699,211460800,102,*,chr1,211420880,211474963,54084,*,inter:1648,NA,NA,NA,hg38_cpg_inter
chr1,222050699,222050800,102,*,chr1,222011344,222058413,47070,-,intron:110931,ENST00000668844.1,107985307,LINC01705,hg38_genes_introns
chr1,222050699,222050800,102,*,chr1,222033672,222058413,24742,-,intron:110933,ENST00000658927.1,107985307,LINC01705,hg38_genes_introns
chr1,222050699,222050800,102,*,chr1,222041923,222058413,16491,-,intron:110935,ENST00000438158.1,107985307,LINC01705,hg38_genes_introns
chr1,222050699,222050800,102,*,chr1,221747463,222461418,713956,*,inter:1695,NA,NA,NA,hg38_cpg_inter
chr1,225970899,225971000,102,*,chr1,225943996,225995101,51106,*,inter:1724,NA,NA,NA,hg38_cpg_inter
chr1,226679799,226680400,602,*,chr1,226676068,226680067,4000,-,1to5kb:19913,ENST00000412918.1,100506443,ITPKB-IT1,hg38_genes_1to5kb
chr1,226679799,226680400,602,*,chr1,226648772,226735526,86755,-,intron:112340,ENST00000272117.7,3707,ITPKB,hg38_genes_introns
chr1,226679799,226680400,602,*,chr1,226648772,226735526,86755,-,intron:112346,ENST00000429204.6,3707,ITPKB,hg38_genes_introns
chr1,226679799,226680400,602,*,chr1,226646103,226699330,53228,*,inter:1735,NA,NA,NA,hg38_cpg_inter
chr1,235916199,235916300,102,*,chr1,235871298,235989572,118275,*,inter:1821,NA,NA,NA,hg38_cpg_inter
chr1,243495699,243496400,702,*,chr1,243489141,243499755,10615,+,intron:62316,ENST00000366541.8,10806,SDCCAG8,hg38_genes_introns
chr1,243495699,243496400,702,*,chr1,243489141,243499755,10615,+,intron:62337,ENST00000435549.1,10806,SDCCAG8,hg38_genes_introns
chr1,243495699,243496400,702,*,chr1,243489141,243499755,10615,+,intron:62348,ENST00000497459.1,10806,SDCCAG8,hg38_genes_introns
chr1,243495699,243496400,702,*,chr1,243488451,243499736,11286,-,intron:114890,ENST00000336199.9,10000,AKT3,hg38_genes_introns
chr1,243495699,243496400,702,*,chr1,243493462,243845409,351948,*,inter:1852,NA,NA,NA,hg38_cpg_inter
chr1,246459399,246459500,102,*,chr1,246355095,246507053,151959,-,intron:115377,ENST00000490107.6,64754,SMYD3,hg38_genes_introns
chr1,246459399,246459500,102,*,chr1,246355095,246507053,151959,-,intron:115422,ENST00000462422.5,64754,SMYD3,hg38_genes_introns
chr1,246459399,246459500,102,*,chr1,246355095,246507053,151959,-,intron:115428,ENST00000403792.7,64754,SMYD3,hg38_genes_introns
chr1,246459399,246459500,102,*,chr1,246355095,246507053,151959,-,intron:115432,ENST00000470863.1,64754,SMYD3,hg38_genes_introns
chr1,246459399,246459500,102,*,chr1,246355095,246483434,128340,-,intron:115436,ENST00000455277.2,64754,SMYD3,hg38_genes_introns
chr1,246459399,246459500,102,*,chr1,246256268,246502845,246578,*,inter:1873,NA,NA,NA,hg38_cpg_inter
chr1,246784799,246785100,302,*,chr1,246784094,246788093,4000,+,1to5kb:10755,ENST00000426089.1,149134,LINC01341,hg38_genes_1to5kb
chr1,246784799,246785100,302,*,chr1,246784104,246788103,4000,+,1to5kb:10756,ENST00000670093.1,149134,LINC01341,hg38_genes_1to5kb
chr1,246784799,246785100,302,*,chr1,246784173,246788172,4000,-,1to5kb:20586,ENST00000508436.1,NA,NA,hg38_genes_1to5kb
chr1,246784799,246785100,302,*,chr1,246780584,246789616,9033,+,intron:62680,ENST00000655681.1,149134,LINC01341,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246781628,246789616,7989,+,intron:62684,ENST00000421003.5,149134,LINC01341,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246780584,246789507,8924,+,intron:62689,ENST00000505748.6,149134,LINC01341,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246780584,246789512,8929,+,intron:62696,ENST00000663201.1,149134,LINC01341,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246780584,246789507,8924,+,intron:62699,ENST00000419361.2,149134,LINC01341,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246784044,246789507,5464,+,intron:62702,ENST00000652908.1,149134,LINC01341,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246784044,246789512,5469,+,intron:62705,ENST00000662358.1,149134,LINC01341,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246780570,246785992,5423,-,intron:115466,ENST00000504864.7,NA,NA,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246781058,246785992,4935,-,intron:115488,ENST00000451123.5,NA,NA,hg38_genes_introns
chr1,246784799,246785100,302,*,chr1,246784912,246786911,2000,*,shelf:3972,NA,NA,NA,hg38_cpg_shelves
chr1,246784799,246785100,302,*,chr1,246728727,246784911,56185,*,inter:1877,NA,NA,NA,hg38_cpg_inter
chr1,246814999,246815100,102,*,chr1,246813076,246817075,4000,+,1to5kb:10757,ENST00000433897.1,NA,NA,hg38_genes_1to5kb
chr1,246814999,246815100,102,*,chr1,246810034,246815246,5213,-,intron:115478,ENST00000504864.7,NA,NA,hg38_genes_introns
chr1,246814999,246815100,102,*,chr1,246793210,246927182,133973,*,inter:1878,NA,NA,NA,hg38_cpg_inter
chr1,246815999,246816500,502,*,chr1,246813076,246817075,4000,+,1to5kb:10757,ENST00000433897.1,NA,NA,hg38_genes_1to5kb
chr1,246815999,246816500,502,*,chr1,246815283,246820677,5395,-,intron:115479,ENST00000504864.7,NA,NA,hg38_genes_introns
chr1,246815999,246816500,502,*,chr1,246793210,246927182,133973,*,inter:1878,NA,NA,NA,hg38_cpg_inter
chr1,247407199,247407400,202,*,chr1,247406501,247408500,2000,*,shore:4627,NA,NA,NA,hg38_cpg_shores
chr1,248944299,248944400,102,*,chr1,248910792,248956422,45631,*,inter:1903,NA,NA,NA,hg38_cpg_inter
chr2,636799,636900,102,*,chr2,636121,637112,992,*,island:2558,NA,NA,NA,hg38_cpg_islands
chr2,8302399,8302700,302,*,chr2,8301809,8302425,617,-,exon:195355,ENST00000668369.1,NA,NA,hg38_genes_exons
chr2,8302399,8302700,302,*,chr2,8299794,8324541,24748,-,intron:165308,ENST00000430192.5,339789,LINC00299,hg38_genes_introns
chr2,8302399,8302700,302,*,chr2,8299794,8312725,12932,-,intron:165326,ENST00000442956.1,339789,LINC00299,hg38_genes_introns
chr2,8302399,8302700,302,*,chr2,8302426,8362177,59752,-,intron:165333,ENST00000668369.1,NA,NA,hg38_genes_introns
chr2,8302399,8302700,302,*,chr2,8032157,8452776,420620,*,inter:1971,NA,NA,NA,hg38_cpg_inter
chr2,8596399,8596500,102,*,chr2,8593904,8597903,4000,-,1to5kb:30031,ENST00000670008.1,101929567,LINC01814,hg38_genes_1to5kb
chr2,8596399,8596500,102,*,chr2,8593904,8597903,4000,-,1to5kb:30032,ENST00000650238.2,101929567,LINC01814,hg38_genes_1to5kb
chr2,8596399,8596500,102,*,chr2,8461444,8641328,179885,*,inter:1972,NA,NA,NA,hg38_cpg_inter
chr2,10060399,10060600,202,*,chr2,10058959,10065903,6945,-,intron:165997,ENST00000381813.4,192668,CYS1,hg38_genes_introns
chr2,10060399,10060600,202,*,chr2,10058959,10065903,6945,-,intron:165999,ENST00000477304.1,192668,CYS1,hg38_genes_introns
chr2,10060399,10060600,202,*,chr2,10048576,10075520,26945,*,inter:1988,NA,NA,NA,hg38_cpg_inter
chr2,10547999,10549000,1002,*,chr2,10530640,10685597,154958,*,inter:1994,NA,NA,NA,hg38_cpg_inter
chr2,23614699,23615200,502,*,chr2,23562482,23639138,76657,+,intron:118662,ENST00000486442.6,114818,KLHL29,hg38_genes_introns
chr2,23614699,23615200,502,*,chr2,23562482,23639138,76657,+,intron:118674,ENST00000489446.1,114818,KLHL29,hg38_genes_introns
chr2,23614699,23615200,502,*,chr2,23566470,23624969,58500,*,inter:2038,NA,NA,NA,hg38_cpg_inter
chr2,25373499,25373600,102,*,chr2,25371688,25375687,4000,-,1to5kb:30489,ENST00000313031.2,NA,NA,hg38_genes_1to5kb
chr2,25373499,25373600,102,*,chr2,25369335,25375588,6254,-,intron:168008,ENST00000431557.1,NA,NA,hg38_genes_introns
chr2,25373499,25373600,102,*,chr2,25372807,25374806,2000,*,shelf:4353,NA,NA,NA,hg38_cpg_shelves
chr2,44778399,44779300,902,*,chr2,44772732,44797815,25084,*,inter:2173,NA,NA,NA,hg38_cpg_inter
chr2,64831099,64831200,102,*,chr2,64772428,64855669,83242,*,inter:2258,NA,NA,NA,hg38_cpg_inter
chr2,65411799,65412000,202,*,chr2,65344897,65431961,87065,-,intron:178528,ENST00000356388.9,200734,SPRED2,hg38_genes_introns
chr2,65411799,65412000,202,*,chr2,65344897,65431961,87065,-,intron:178550,ENST00000440972.1,200734,SPRED2,hg38_genes_introns
chr2,65411799,65412000,202,*,chr2,65318178,65426633,108456,*,inter:2264,NA,NA,NA,hg38_cpg_inter
chr2,66437599,66438800,1202,*,chr2,66438321,66439320,1000,+,promoter:22878,ENST00000495021.6,4211,MEIS1,hg38_genes_promoters
chr2,66437599,66438800,1202,*,chr2,66434321,66438320,4000,+,1to5kb:22878,ENST00000495021.6,4211,MEIS1,hg38_genes_1to5kb
chr2,66437599,66438800,1202,*,chr2,66435097,66439096,4000,+,1to5kb:22879,ENST00000409622.5,4211,MEIS1,hg38_genes_1to5kb
chr2,66437599,66438800,1202,*,chr2,66435678,66439677,4000,+,1to5kb:22880,ENST00000437869.1,4211,MEIS1,hg38_genes_1to5kb
chr2,66437599,66438800,1202,*,chr2,66435707,66439706,4000,+,1to5kb:22881,ENST00000466811.2,4211,MEIS1,hg38_genes_1to5kb
chr2,66437599,66438800,1202,*,chr2,66437775,66441774,4000,+,1to5kb:22882,ENST00000498705.5,4211,MEIS1,hg38_genes_1to5kb
chr2,66437599,66438800,1202,*,chr2,66437965,66441964,4000,+,1to5kb:22883,ENST00000606455.5,4211,MEIS1,hg38_genes_1to5kb
chr2,66437599,66438800,1202,*,chr2,66434471,66438470,4000,-,1to5kb:32040,ENST00000454167.1,730198,MEIS1-AS3,hg38_genes_1to5kb
chr2,66437599,66438800,1202,*,chr2,66437393,66437730,338,+,5UTR:15308,ENST00000398506.6,4211,MEIS1,hg38_genes_5UTRs
chr2,66437599,66438800,1202,*,chr2,66437737,66437963,227,+,exon:149575,ENST00000496248.5,4211,MEIS1,hg38_genes_exons
chr2,66437599,66438800,1202,*,chr2,66437737,66437963,227,+,exon:149578,ENST00000272369.14,4211,MEIS1,hg38_genes_exons
chr2,66437599,66438800,1202,*,chr2,66437737,66437963,227,+,exon:149591,ENST00000560281.6,4211,MEIS1,hg38_genes_exons
chr2,66437599,66438800,1202,*,chr2,66437737,66437963,227,+,exon:149601,ENST00000491706.5,4211,MEIS1,hg38_genes_exons
chr2,66437599,66438800,1202,*,chr2,66437737,66437963,227,+,exon:149606,ENST00000488550.5,4211,MEIS1,hg38_genes_exons
chr2,66437599,66438800,1202,*,chr2,66437737,66437963,227,+,exon:149617,ENST00000490726.2,4211,MEIS1,hg38_genes_exons
chr2,66437599,66438800,1202,*,chr2,66437393,66437963,571,+,exon:149621,ENST00000398506.6,4211,MEIS1,hg38_genes_exons
chr2,66437599,66438800,1202,*,chr2,66433568,66437736,4169,+,intron:126704,ENST00000496248.5,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66437964,66439842,1879,+,intron:126705,ENST00000496248.5,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66435869,66437736,1868,+,intron:126706,ENST00000272369.14,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66437964,66439842,1879,+,intron:126707,ENST00000272369.14,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66435869,66437736,1868,+,intron:126718,ENST00000560281.6,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66437964,66439842,1879,+,intron:126719,ENST00000560281.6,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66435869,66437736,1868,+,intron:126727,ENST00000491706.5,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66437964,66440561,2598,+,intron:126728,ENST00000491706.5,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66435869,66437736,1868,+,intron:126731,ENST00000488550.5,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66437964,66439842,1879,+,intron:126732,ENST00000488550.5,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66436944,66437736,793,+,intron:126741,ENST00000490726.2,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66437964,66439842,1879,+,intron:126742,ENST00000490726.2,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66437964,66439842,1879,+,intron:126745,ENST00000398506.6,4211,MEIS1,hg38_genes_introns
chr2,66437599,66438800,1202,*,chr2,66437207,66439206,2000,*,shelf:4772,NA,NA,NA,hg38_cpg_shelves
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:178974,ENST00000419542.4,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:178981,ENST00000682294.1,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:178987,ENST00000684630.1,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:178993,ENST00000630975.3,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70032256,70051202,18947,-,intron:179000,ENST00000435880.6,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179011,ENST00000667874.1,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179030,ENST00000627325.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179034,ENST00000628837.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70032256,70051202,18947,-,intron:179038,ENST00000630522.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179043,ENST00000625864.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179049,ENST00000625625.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179056,ENST00000628305.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179062,ENST00000625447.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179067,ENST00000626515.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179072,ENST00000628308.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179082,ENST00000628659.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179085,ENST00000629084.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179091,ENST00000629603.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179095,ENST00000625215.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179100,ENST00000627189.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70032256,70051202,18947,-,intron:179126,ENST00000626370.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70032256,70051202,18947,-,intron:179131,ENST00000629605.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179137,ENST00000626495.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179144,ENST00000627327.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179151,ENST00000628374.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179157,ENST00000627918.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70055713,37582,-,intron:179166,ENST00000627181.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179172,ENST00000629339.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70011753,70051202,39450,-,intron:179179,ENST00000630214.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179186,ENST00000629533.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179193,ENST00000628883.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179200,ENST00000626898.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179205,ENST00000629836.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179216,ENST00000626842.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70085546,88658,-,intron:179220,ENST00000630457.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179223,ENST00000629184.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179228,ENST00000628551.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179234,ENST00000630746.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179240,ENST00000627398.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69963501,70051202,87702,-,intron:179244,ENST00000457076.5,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70003316,70051202,47887,-,intron:179250,ENST00000625783.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179253,ENST00000625490.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179262,ENST00000627050.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179268,ENST00000630759.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179274,ENST00000628667.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179282,ENST00000626632.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179288,ENST00000631110.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179293,ENST00000626609.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70032256,70051202,18947,-,intron:179304,ENST00000630985.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70032256,70051202,18947,-,intron:179310,ENST00000629506.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179315,ENST00000413436.5,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70032256,70051202,18947,-,intron:179322,ENST00000631107.2,400960,PCBP1-AS1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,70018132,70051202,33071,-,intron:179329,ENST00000628147.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179335,ENST00000629415.2,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179340,ENST00000418564.5,151516,ASPRV1,hg38_genes_introns
chr2,70044499,70044600,102,*,chr2,69996889,70051202,54314,-,intron:179345,ENST00000630280.2,400960,PCBP1-AS1,hg38_genes_introns
